Starting...
Timestamp	Priority	Depth	Size	Code	URL
2024-09-26 20:14:50.659035	1	0	2546	200	https://www.thepress.co.nz
2024-09-26 20:14:50.712476	1	0	58782	200	https://mahi.tend.nz
2024-09-26 20:14:51.167614	1	0	2542	200	https://www.thepost.co.nz
2024-09-26 20:14:51.293863	1	0	67271	200	https://www.hitech.org.nz
2024-09-26 20:14:51.630545	1	0	27504	200	https://ojs.victoria.ac.nz
2024-09-26 20:14:51.940743	1	0	18586	200	https://www.seetomorrowfirst.nz
2024-09-26 20:14:51.986935	1	0	42814	200	https://citrenz.org.nz/citrenz
2024-09-26 20:14:52.030957	1	0	67171	200	https://www.voxpop.nz
2024-09-26 20:14:52.415502	1	0	120806	200	https://www.iod.org.nz
2024-09-26 20:14:52.502151	1	0	85581	200	https://www.wgtn.ac.nz
2024-09-26 20:14:52.805553	1	0	85493	200	https://support.tend.nz/hc/en-au
2024-09-26 20:14:53.709586	1	0	1219882	200	https://bestawards.co.nz
2024-09-26 20:14:53.960516	1	0	159100	200	https://wellington.wgtn.ac.nz
2024-09-26 20:14:54.012834	1	0	166082	200	https://punakaikifund.co.nz
2024-09-26 20:14:54.043867	1	0	171048	200	https://bremworth.co.nz
2024-09-26 20:14:54.320568	1	0	206914	200	https://comfi.co.nz
2024-09-26 20:14:54.567160	1	0	454406	200	https://www.kiwibank.co.nz/personal-banking
2024-09-26 20:14:54.750442	1	0	176147	200	https://www.pwc.co.nz
2024-09-26 20:14:54.770549	1	0	153346	200	https://www.onenet.co.nz
2024-09-26 20:14:54.964845	1	0	369238	200	https://www.callaghaninnovation.govt.nz
2024-09-26 20:14:55.226401	1	0	53534	200	https://puaha.wgtn.ac.nz
2024-09-26 20:14:55.687180	1	0	135061	200	https://rugs.bremworth.co.nz
2024-09-26 20:14:55.947131	1	0	170428	200	https://powersurge.co.nz
2024-09-26 20:14:56.080771	1	0	92375	200	https://socialvalueaotearoa.nz
2024-09-26 20:14:56.532618	1	0	362908	200	https://www.finerycocktails.co.nz
2024-09-26 20:14:56.813628	1	0	72097	200	https://www.dentons.co.nz
2024-09-26 20:14:57.001818	1	0	80450	200	https://www.kordia.co.nz
2024-09-26 20:14:57.004015	1	0	30790	200	https://federation.vuw.ac.nz/adfs/ls
2024-09-26 20:14:57.116125	1	0	68957	200	https://crestline.co.nz
2024-09-26 20:14:57.542773	1	0	92571	200	https://remote.onenet.co.nz
2024-09-26 20:14:58.035929	1	0	16266	200	https://www.catalist.co.nz
2024-09-26 20:14:58.358865	1	0	15457	200	https://ims.callaghaninnovation.govt.nz/myfrst
2024-09-26 20:14:58.601692	1	0	428408	200	https://designersinstitute.nz
2024-09-26 20:14:59.712457	1	0	131700	200	https://www.resene.co.nz
2024-09-26 20:14:59.719372	2	1	20743	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/pikari-mai
2024-09-26 20:14:59.739338	2	1	31395	200	https://bestawards.co.nz/badges
